"","lagoslakeid","water_year","totaldepnitrogen_kgperha","flux","lake_lon_decdeg","lake_lat_decdeg","totTNload_gm2yr","TN_removal_gNm2yr"
"128","449543",2011,3.7114854825,66407.5000579153,-106.052119189,39.5996114563,6641.12115433978,8848091.04830877
"129","449543",2012,3.777228936,29656.3655300438,-106.052119189,39.5996114563,2966.01427589798,1931429.92260429
"130","449543",2013,4.1941501902,30870.8551757083,-106.052119189,39.5996114563,3087.50493258985,2083517.89261984
"131","449543",2014,4.0487367511,36687.5835674316,-106.052119189,39.5996114563,3669.16323041827,2886220.50776767
"132","449543",2015,3.3448450969,26110.768324959,-106.052119189,39.5996114563,2611.41131700559,1518692.30589584
"133","450041",2001,2.8237182318,13724.2646815974,-106.580268846,38.8355029074,1372.70883998292,450945.32002163
"134","450041",2002,2.7347640818,7626.14942078449,-106.580268846,38.8355029074,762.888418486629,148741.329713162
"135","450041",2003,2.7327557812,13174.5511204128,-106.580268846,38.8355029074,1317.7283876194,417450.498491783
"136","450041",2004,2.5715721276,12610.3058179803,-106.580268846,38.8355029074,1261.28773901079,384333.786249924
"137","450041",2005,2.5763728546,16152.9988108806,-106.580268846,38.8355029074,1615.55751837352,613333.969474104
"138","450041",2006,3.1053296135,15324.6909440366,-106.580268846,38.8355029074,1532.77962736501,555350.612414591
"139","450041",2007,2.9403221036,16393.9625621796,-106.580268846,38.8355029074,1639.69028842832,630747.265905249
"140","450041",2008,2.8543317636,24539.9439315737,-106.580268846,38.8355029074,2454.27982633373,1350773.9945472
"141","450041",2009,2.5269368928,21168.0730099622,-106.580268846,38.8355029074,2117.0599946855,1021839.20286974
"142","450041",2010,2.7018540769,15508.7481969246,-106.580268846,38.8355029074,1551.14500510015,567981.111328797
"143","450041",2011,2.4785248986,22375.9398031428,-106.580268846,38.8355029074,2237.84183280414,1134694.93058339
"144","450041",2012,2.6823168926,8725.38679689454,-106.580268846,38.8355029074,872.806911378714,191781.084222162
"145","450041",2013,3.2998758945,11869.9153373773,-106.580268846,38.8355029074,1187.32152132718,342888.789150962
"146","450041",2014,2.6629476441,20194.1411751056,-106.580268846,38.8355029074,2019.68041227497,934909.438392304
"147","450041",2015,2.7272315331,19069.0605586045,-106.580268846,38.8355029074,1907.17877901376,839019.176333971
"148","450098",2001,2.2105273911,147055.88506781,-107.211306576,38.471416555,14705.8095595201,39693398.1395461
"149","450098",2001,2.2105273911,147055.88506781,-107.211306576,38.471416555,14705.8095595201,39693398.1395461
"150","450098",2001,2.2105273911,147055.88506781,-107.211306576,38.471416555,14705.8095595201,39693398.1395461
"151","450098",2001,2.2105273911,147055.88506781,-107.211306576,38.471416555,14705.8095595201,39693398.1395461
"152","450098",2002,2.2999462958,56449.2177845874,-107.211306576,38.471416555,5645.15177308832,6510478.92300213
"153","450098",2002,2.2999462958,56449.2177845874,-107.211306576,38.471416555,5645.15177308832,6510478.92300213
"154","450098",2002,2.2999462958,56449.2177845874,-107.211306576,38.471416555,5645.15177308832,6510478.92300213
"155","450098",2002,2.2999462958,56449.2177845874,-107.211306576,38.471416555,5645.15177308832,6510478.92300213
"156","450098",2003,2.2062734144,121289.290852945,-107.211306576,38.471416555,12129.1497126359,27590581.8511384
"157","450098",2003,2.2062734144,121289.290852945,-107.211306576,38.471416555,12129.1497126359,27590581.8511384
"158","450098",2003,2.2062734144,121289.290852945,-107.211306576,38.471416555,12129.1497126359,27590581.8511384
"159","450098",2003,2.2062734144,121289.290852945,-107.211306576,38.471416555,12129.1497126359,27590581.8511384
"160","450098",2004,2.2872084799,114870.687903576,-107.211306576,38.471416555,11487.2975112056,24898756.2994724
"161","450098",2004,2.2872084799,114870.687903576,-107.211306576,38.471416555,11487.2975112056,24898756.2994724
"162","450098",2004,2.2872084799,114870.687903576,-107.211306576,38.471416555,11487.2975112056,24898756.2994724
"163","450098",2004,2.2872084799,114870.687903576,-107.211306576,38.471416555,11487.2975112056,24898756.2994724
"164","450098",2005,2.058950883,180756.576080183,-107.211306576,38.471416555,18075.8635031066,58602063.9141539
"165","450098",2005,2.058950883,180756.576080183,-107.211306576,38.471416555,18075.8635031066,58602063.9141539
"166","450098",2005,2.058950883,180756.576080183,-107.211306576,38.471416555,18075.8635031066,58602063.9141539
"167","450098",2005,2.058950883,180756.576080183,-107.211306576,38.471416555,18075.8635031066,58602063.9141539
"168","450098",2006,2.3159878144,174416.339196688,-107.211306576,38.471416555,17441.8655184503,54781699.4398002
"169","450098",2006,2.3159878144,174416.339196688,-107.211306576,38.471416555,17441.8655184503,54781699.4398002
"170","450098",2006,2.3159878144,174416.339196688,-107.211306576,38.471416555,17441.8655184503,54781699.4398002
"171","450098",2006,2.3159878144,174416.339196688,-107.211306576,38.471416555,17441.8655184503,54781699.4398002
"172","450098",2007,2.5516406814,166231.435785609,-107.211306576,38.471416555,16623.3987426291,50029316.1564601
"173","450098",2007,2.5516406814,166231.435785609,-107.211306576,38.471416555,16623.3987426291,50029316.1564601
"174","450098",2007,2.5516406814,166231.435785609,-107.211306576,38.471416555,16623.3987426291,50029316.1564601
"175","450098",2007,2.5516406814,166231.435785609,-107.211306576,38.471416555,16623.3987426291,50029316.1564601
"176","450098",2008,2.257575299,340662.279370616,-107.211306576,38.471416555,34066.4536945915,193899237.607256
"177","450098",2008,2.257575299,340662.279370616,-107.211306576,38.471416555,34066.4536945915,193899237.607256
"178","450098",2008,2.257575299,340662.279370616,-107.211306576,38.471416555,34066.4536945915,193899237.607256
"179","450098",2008,2.257575299,340662.279370616,-107.211306576,38.471416555,34066.4536945915,193899237.607256
"180","450098",2009,1.938895206,249242.484104083,-107.211306576,38.471416555,24924.4422999289,107486880.757312
"181","450098",2009,1.938895206,249242.484104083,-107.211306576,38.471416555,24924.4422999289,107486880.757312
"182","450098",2009,1.938895206,249242.484104083,-107.211306576,38.471416555,24924.4422999289,107486880.757312
"183","450098",2009,1.938895206,249242.484104083,-107.211306576,38.471416555,24924.4422999289,107486880.757312
"184","450098",2010,1.9939373067,156929.692530722,-107.211306576,38.471416555,15693.1686468028,44874976.9444609
"185","450098",2010,1.9939373067,156929.692530722,-107.211306576,38.471416555,15693.1686468028,44874976.9444609
"186","450098",2010,1.9939373067,156929.692530722,-107.211306576,38.471416555,15693.1686468028,44874976.9444609
"187","450098",2010,1.9939373067,156929.692530722,-107.211306576,38.471416555,15693.1686468028,44874976.9444609
"188","450098",2011,2.043052462,289638.86256475,-107.211306576,38.471416555,28964.0905617212,142733498.196263
"189","450098",2011,2.043052462,289638.86256475,-107.211306576,38.471416555,28964.0905617212,142733498.196263
"190","450098",2011,2.043052462,289638.86256475,-107.211306576,38.471416555,28964.0905617212,142733498.196263
"191","450098",2011,2.043052462,289638.86256475,-107.211306576,38.471416555,28964.0905617212,142733498.196263
"192","450098",2012,2.1125064856,60523.5078709546,-107.211306576,38.471416555,6052.56203774402,7425988.7974499
"193","450098",2012,2.1125064856,60523.5078709546,-107.211306576,38.471416555,6052.56203774402,7425988.7974499
"194","450098",2012,2.1125064856,60523.5078709546,-107.211306576,38.471416555,6052.56203774402,7425988.7974499
"195","450098",2012,2.1125064856,60523.5078709546,-107.211306576,38.471416555,6052.56203774402,7425988.7974499
"196","450098",2013,2.3201439742,99717.234088712,-107.211306576,38.471416555,9971.95542326862,19062340.3333278
"197","450098",2013,2.3201439742,99717.234088712,-107.211306576,38.471416555,9971.95542326862,19062340.3333278
"198","450098",2013,2.3201439742,99717.234088712,-107.211306576,38.471416555,9971.95542326862,19062340.3333278
"199","450098",2013,2.3201439742,99717.234088712,-107.211306576,38.471416555,9971.95542326862,19062340.3333278
"200","450098",2014,1.9684909299,282556.042752457,-107.211306576,38.471416555,28255.8011243387,136214811.370077
"201","450098",2014,1.9684909299,282556.042752457,-107.211306576,38.471416555,28255.8011243387,136214811.370077
"202","450098",2014,1.9684909299,282556.042752457,-107.211306576,38.471416555,28255.8011243387,136214811.370077
"203","450098",2014,1.9684909299,282556.042752457,-107.211306576,38.471416555,28255.8011243387,136214811.370077
"204","450098",2015,2.149822717,247671.804831564,-107.211306576,38.471416555,24767.3954654281,106211700.443773
"205","450098",2015,2.149822717,247671.804831564,-107.211306576,38.471416555,24767.3954654281,106211700.443773
"206","450098",2015,2.149822717,247671.804831564,-107.211306576,38.471416555,24767.3954654281,106211700.443773
"207","450098",2015,2.149822717,247671.804831564,-107.211306576,38.471416555,24767.3954654281,106211700.443773
"208","450461",2001,2.251773644,394726.104832102,-109.46280172,41.3291500981,39472.8356605746,256071807.983067
"209","450461",2002,2.2015878528,276412.330903448,-109.46280172,41.3291500981,27641.4532491301,130676929.238134
"210","450461",2003,2.4031144497,356557.952553096,-109.46280172,41.3291500981,35656.0355667546,211335494.28497
"211","450461",2004,2.4108249576,371728.025698005,-109.46280172,41.3291500981,37173.0436522963,228632570.207026
"212","450461",2005,2.3651882205,640941.675366443,-109.46280172,41.3291500981,64094.4040554664,639517035.703894
"213","450461",2006,2.2871713018,416343.404305507,-109.46280172,41.3291500981,41634.5691476809,283193052.060214
"214","450461",2007,2.4565616981,255754.591475941,-109.46280172,41.3291500981,25575.7048037639,112851278.079178
"215","450461",2008,2.2035114957,312162.359650548,-109.46280172,41.3291500981,31216.4563162044,164412395.936137
"216","450461",2009,2.3042343093,583995.971480233,-109.46280172,41.3291500981,58399.8275714542,536482966.256923
"217","450461",2010,2.1062679209,302188.106862405,-109.46280172,41.3291500981,30219.0213130326,154634365.585584
"218","450461",2011,2.0509000066,771283.471802999,-109.46280172,41.3291500981,77128.5522703006,907084260.795623
"219","450461",2012,1.9534211819,338996.539438348,-109.46280172,41.3291500981,33899.849285953,192112664.272952
"220","450461",2013,2.5523175651,256244.790802778,-109.46280172,41.3291500981,25624.7343120343,113260101.221267
"221","450461",2014,2.2860852271,708952.788900243,-109.46280172,41.3291500981,70895.507498547,773658184.374177
"222","450461",2015,2.4093053867,697567.486356019,-109.46280172,41.3291500981,69756.9895661406,750367094.487938
"223","453515",2001,4.7745068069,33231.0197032535,-107.553642206,37.3908222673,3323.57942100604,2394495.62785511
"224","453515",2002,4.7954432046,7626.46882749935,-107.553642206,37.3908222673,763.126427070395,148828.959743296
"225","453515",2003,4.1429712969,16447.7737222434,-107.553642206,37.3908222673,1645.19166935403,634748.93612454
"226","453515",2004,5.4400341783,21596.5052887056,-107.553642206,37.3908222673,2160.19453228839,1061504.69029508
"227","453515",2005,4.7772024441,36235.8979525491,-107.553642206,37.3908222673,3624.06751549932,2819608.97065834
"228","453515",2006,4.9599607899,20758.0434320262,-107.553642206,37.3908222673,2076.30033928161,985011.232243724
"229","453515",2007,5.8156481916,28504.3750608174,-107.553642206,37.3908222673,2851.0190709009,1792478.92443035
"230","453515",2008,5.1870105226,25331.3352407731,-107.553642206,37.3908222673,2533.65222512957,1434438.81544739
"231","453515",2009,4.2669112366,21066.0260814628,-107.553642206,37.3908222673,2107.02929926994,1012717.09691825
"232","453515",2010,4.1978922479,20190.6315049561,-107.553642206,37.3908222673,2019.4829397204,934736.852886507
"233","453515",2011,4.1552771673,24392.6164300848,-107.553642206,37.3908222673,2439.67717072521,1335639.40060518
"234","453515",2012,4.1881016093,18225.7743133068,-107.553642206,37.3908222673,1822.99624149161,770467.110903713
"235","453515",2013,4.3309536471,19546.428430793,-107.553642206,37.3908222673,1955.07593844401,879247.491984198
"236","453515",2014,3.6762338404,27635.9098737744,-107.553642206,37.3908222673,2763.95861076148,1690533.38805882
"237","453515",2015,4.2602830842,36254.8058900796,-107.553642206,37.3908222673,3625.90661731638,2822311.22219334
"238","454129",2001,4.5542321445,4361624.60069003,-114.213019368,34.3613573525,436162.915492218,23896390783.4909
"239","454129",2001,4.5542321445,4361624.60069003,-114.213019368,34.3613573525,436162.915492218,23896390783.4909
"240","454129",2001,4.5542321445,4361624.60069003,-114.213019368,34.3613573525,436162.915492218,23896390783.4909
"241","454129",2001,4.5542321445,4361624.60069003,-114.213019368,34.3613573525,436162.915492218,23896390783.4909
"242","454129",2002,4.6471422595,4569537.69652894,-114.213019368,34.3613573525,456954.23436712,26092613869.1412
"243","454129",2002,4.6471422595,4569537.69652894,-114.213019368,34.3613573525,456954.23436712,26092613869.1412
"244","454129",2002,4.6471422595,4569537.69652894,-114.213019368,34.3613573525,456954.23436712,26092613869.1412
"245","454129",2002,4.6471422595,4569537.69652894,-114.213019368,34.3613573525,456954.23436712,26092613869.1412
"246","454129",2003,4.7991277295,4646691.9030353,-114.213019368,34.3613573525,464669.670216303,26930677384.0336
"247","454129",2003,4.7991277295,4646691.9030353,-114.213019368,34.3613573525,464669.670216303,26930677384.0336
"248","454129",2003,4.7991277295,4646691.9030353,-114.213019368,34.3613573525,464669.670216303,26930677384.0336
"249","454129",2003,4.7991277295,4646691.9030353,-114.213019368,34.3613573525,464669.670216303,26930677384.0336
"250","454129",2004,5.2286425623,4743997.83643219,-114.213019368,34.3613573525,474400.306507475,28005385400.8947
"251","454129",2004,5.2286425623,4743997.83643219,-114.213019368,34.3613573525,474400.306507475,28005385400.8947
"252","454129",2004,5.2286425623,4743997.83643219,-114.213019368,34.3613573525,474400.306507475,28005385400.8947
"253","454129",2004,5.2286425623,4743997.83643219,-114.213019368,34.3613573525,474400.306507475,28005385400.8947
"254","454129",2005,4.7106946926,4393631.3354751,-114.213019368,34.3613573525,439363.604616979,24228567457.9644
"255","454129",2005,4.7106946926,4393631.3354751,-114.213019368,34.3613573525,439363.604616979,24228567457.9644
"256","454129",2005,4.7106946926,4393631.3354751,-114.213019368,34.3613573525,439363.604616979,24228567457.9644
"257","454129",2005,4.7106946926,4393631.3354751,-114.213019368,34.3613573525,439363.604616979,24228567457.9644
"258","454129",2006,4.4453300203,4694288.05443268,-114.213019368,34.3613573525,469429.24997627,27453881619.2961
"259","454129",2006,4.4453300203,4694288.05443268,-114.213019368,34.3613573525,469429.24997627,27453881619.2961
"260","454129",2006,4.4453300203,4694288.05443268,-114.213019368,34.3613573525,469429.24997627,27453881619.2961
"261","454129",2006,4.4453300203,4694288.05443268,-114.213019368,34.3613573525,469429.24997627,27453881619.2961
"262","454129",2007,4.1514761053,4852495.5804742,-114.213019368,34.3613573525,485249.973195031,29226980213.1996
"263","454129",2007,4.1514761053,4852495.5804742,-114.213019368,34.3613573525,485249.973195031,29226980213.1996
"264","454129",2007,4.1514761053,4852495.5804742,-114.213019368,34.3613573525,485249.973195031,29226980213.1996
"265","454129",2007,4.1514761053,4852495.5804742,-114.213019368,34.3613573525,485249.973195031,29226980213.1996
"266","454129",2008,3.9858713352,4963132.47954419,-114.213019368,34.3613573525,496313.646541553,30497901213.816
"267","454129",2008,3.9858713352,4963132.47954419,-114.213019368,34.3613573525,496313.646541553,30497901213.816
"268","454129",2008,3.9858713352,4963132.47954419,-114.213019368,34.3613573525,496313.646541553,30497901213.816
"269","454129",2008,3.9858713352,4963132.47954419,-114.213019368,34.3613573525,496313.646541553,30497901213.816
"270","454129",2009,3.4707012754,4757506.87921626,-114.213019368,34.3613573525,475751.034991754,28156130389.759
"271","454129",2009,3.4707012754,4757506.87921626,-114.213019368,34.3613573525,475751.034991754,28156130389.759
"272","454129",2009,3.4707012754,4757506.87921626,-114.213019368,34.3613573525,475751.034991754,28156130389.759
"273","454129",2009,3.4707012754,4757506.87921626,-114.213019368,34.3613573525,475751.034991754,28156130389.759
"274","454129",2010,3.4832029182,4584566.16826886,-114.213019368,34.3613573525,458456.965147178,26254865576.7013
"275","454129",2010,3.4832029182,4584566.16826886,-114.213019368,34.3613573525,458456.965147178,26254865576.7013
"276","454129",2010,3.4832029182,4584566.16826886,-114.213019368,34.3613573525,458456.965147178,26254865576.7013
"277","454129",2010,3.4832029182,4584566.16826886,-114.213019368,34.3613573525,458456.965147178,26254865576.7013
"278","454129",2011,3.1225867465,4787089.70695393,-114.213019368,34.3613573525,478709.282954068,28487608291.8485
"279","454129",2011,3.1225867465,4787089.70695393,-114.213019368,34.3613573525,478709.282954068,28487608291.8485
"280","454129",2011,3.1225867465,4787089.70695393,-114.213019368,34.3613573525,478709.282954068,28487608291.8485
"281","454129",2011,3.1225867465,4787089.70695393,-114.213019368,34.3613573525,478709.282954068,28487608291.8485
"282","454129",2012,3.2490477134,4461033.72382005,-114.213019368,34.3613573525,446103.697286776,24935122231.6498
"283","454129",2012,3.2490477134,4461033.72382005,-114.213019368,34.3613573525,446103.697286776,24935122231.6498
"284","454129",2012,3.2490477134,4461033.72382005,-114.213019368,34.3613573525,446103.697286776,24935122231.6498
"285","454129",2012,3.2490477134,4461033.72382005,-114.213019368,34.3613573525,446103.697286776,24935122231.6498
"286","454129",2013,3.2510391819,4114029.77495279,-114.213019368,34.3613573525,411403.302599197,21399814697.5091
"287","454129",2013,3.2510391819,4114029.77495279,-114.213019368,34.3613573525,411403.302599197,21399814697.5091
"288","454129",2013,3.2510391819,4114029.77495279,-114.213019368,34.3613573525,411403.302599197,21399814697.5091
"289","454129",2013,3.2510391819,4114029.77495279,-114.213019368,34.3613573525,411403.302599197,21399814697.5091
"290","454129",2014,3.2057071096,3838557.46317788,-114.213019368,34.3613573525,383856.066888499,18774950778.453
"291","454129",2014,3.2057071096,3838557.46317788,-114.213019368,34.3613573525,383856.066888499,18774950778.453
"292","454129",2014,3.2057071096,3838557.46317788,-114.213019368,34.3613573525,383856.066888499,18774950778.453
"293","454129",2014,3.2057071096,3838557.46317788,-114.213019368,34.3613573525,383856.066888499,18774950778.453
"294","454129",2015,3.0778726328,3470988.36847043,-114.213019368,34.3613573525,347099.144634306,15525296562.4433
"295","454129",2015,3.0778726328,3470988.36847043,-114.213019368,34.3613573525,347099.144634306,15525296562.4433
"296","454129",2015,3.0778726328,3470988.36847043,-114.213019368,34.3613573525,347099.144634306,15525296562.4433
"297","454129",2015,3.0778726328,3470988.36847043,-114.213019368,34.3613573525,347099.144634306,15525296562.4433
"298","454184",2001,4.2535337091,4023711.112969,-114.463219043,32.9534866391,402371.536650271,20521426773.4073
"299","454184",2002,4.36677947,4124778.85999328,-114.463219043,32.9534866391,412478.322677275,21505518825.9617
"300","454184",2003,4.4924208992,3951949.43451186,-114.463219043,32.9534866391,395195.392693276,19835866696.6264
"301","454184",2004,4.6110369513,3948650.70611736,-114.463219043,32.9534866391,394865.531715431,19804617505.05
"302","454184",2005,4.2746041002,3559025.36820886,-114.463219043,32.9534866391,355902.964281296,16277173337.4235
"303","454184",2006,4.0569826416,3989593.63359785,-114.463219043,32.9534866391,398959.769058049,20194123425.3412
"304","454184",2007,3.8698931471,4081573.575936,-114.463219043,32.9534866391,408157.744582915,21082173648.6187
"305","454184",2008,4.067222524,3981071.68818668,-114.463219043,32.9534866391,398107.57554092,20112755826.4638
"306","454184",2009,3.3040912538,3710786.26815129,-114.463219043,32.9534866391,371078.957224254,17612439575.7667
"307","454184",2010,3.2735955555,3575315.21246237,-114.463219043,32.9534866391,357531.848605793,16418118042.1324
"308","454184",2011,2.9063560666,3862180.83129888,-114.463219043,32.9534866391,386218.373765495,18993707400.098
"309","454184",2012,2.9981480687,3631264.76657963,-114.463219043,32.9534866391,363126.77647277,16906588607.35
"310","454184",2013,3.017602054,3283445.94909072,-114.463219043,32.9534866391,328344.896669277,13979520532.6074
"311","454184",2014,2.801023893,3232354.7636563,-114.463219043,32.9534866391,323235.756468019,13571646227.6884
"312","454184",2015,2.7758412045,2861103.36366946,-114.463219043,32.9534866391,286110.613951066,10779278610.5112
"313","454811",2005,5.0562977207,62.8660791374687,-111.726637708,34.0079811193,6.79223768581687,19.9958542980458
"314","454811",2006,4.9435940562,54856.8308986644,-111.726637708,34.0079811193,5486.17744927206,6168638.97875243
"315","454811",2007,4.8364259837,59508.1263577019,-111.726637708,34.0079811193,5951.29627836856,7193144.02576721
"316","454811",2008,4.3633871442,517660.863042957,-111.726637708,34.0079811193,51766.5226430101,427256943.580978
"317","454811",2009,3.9039253319,102285.413228684,-111.726637708,34.0079811193,10228.9317154016,20000453.8147199
"318","454811",2010,4.4082579517,472484.137289388,-111.726637708,34.0079811193,47248.854554734,359592500.8507
"319","454811",2011,3.8142824927,77774.9552334474,-111.726637708,34.0079811193,7777.87695159401,11923718.9128336
"320","454811",2012,3.5473310421,53552.9536398562,-111.726637708,34.0079811193,5355.65009708983,5894460.31252761
"321","454811",2013,3.9940600006,150884.974792019,-111.726637708,34.0079811193,15088.896885202,41668306.1414199
"322","454811",2014,3.7210771283,62149.2875360642,-111.726637708,34.0079811193,6215.30086131925,7807480.6683597
"323","454811",2015,3.714908927,128078.519120067,-111.726637708,34.0079811193,12808.2234028994,30579544.462119
"324","455356",2001,3.7406292197,312907.102059676,-112.689325666,41.1222704373,31291.0842688896,165155317.195437
"325","455356",2002,3.62517989,316962.994227862,-112.689325666,41.1222704373,31696.6619407752,169220375.833076
"326","455356",2003,2.9461827546,276511.741331529,-112.689325666,41.1222704373,27651.4687514284,130766344.199901
"327","455356",2004,4.1054266878,286647.694808367,-112.689325666,41.1222704373,28665.1800235055,139965019.49475
"328","455356",2005,4.7184554588,597010.916866873,-112.689325666,41.1222704373,59701.5635322332,559284857.232081
"329","455356",2006,5.1231850275,969919.688967918,-112.689325666,41.1222704373,96992.4812152946,1398166099.41302
"330","455356",2007,4.5443071358,538042.184112358,-112.689325666,41.1222704373,53804.6728419494,459573301.18803
"331","455356",2008,4.4089112043,478562.064915046,-112.689325666,41.1222704373,47856.647382625,368376190.99009
"332","455356",2009,4.2969857975,523695.998508501,-112.689325666,41.1222704373,52370.0295494299,436710462.076386
"333","455356",2010,4.1764528332,463021.071752256,-112.689325666,41.1222704373,46302.5248205089,346115024.262318
"334","455356",2011,3.784896928,1506700.36706524,-112.689325666,41.1222704373,150670.415196217,3211715299.54422
"335","455356",2012,3.7419246493,668300.861338078,-112.689325666,41.1222704373,66830.4603262727,692037587.970112
"336","455356",2013,4.7482096154,331455.843030828,-112.689325666,41.1222704373,33146.0591240443,184126742.099694
"337","455356",2014,5.0961315937,287315.959929347,-112.689325666,41.1222704373,28732.1056060941,140582661.073626
"338","455356",2015,5.1866365566,290125.589709873,-112.689325666,41.1222704373,29013.077634643,143189643.35943
"339","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"340","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"341","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"342","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"343","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"344","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"345","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"346","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"347","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"348","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"349","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"350","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"351","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"352","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"353","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"354","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"355","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"356","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"357","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"358","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"359","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"360","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"361","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"362","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"363","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"364","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"365","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"366","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"367","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"368","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"369","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"370","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"371","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"372","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"373","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"374","456953",2001,4.1725337391,11201.8002077982,-120.096653596,39.4059021067,1120.59727415373,307415.686281619
"375","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"376","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"377","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"378","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"379","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"380","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"381","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"382","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"383","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"384","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"385","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"386","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"387","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"388","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"389","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"390","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
"391","456953",2002,4.6497663061,22735.7552550257,-120.096653596,39.4059021067,2274.04050213318,1169599.18717209
