"","water_year","lagoslakeid","res_time_yr","total_Pin_ugl","totTNload_gm2yr","TN_removal_gNm2yr","Pret_coef","lake_lon_decdeg","lake_lat_decdeg","Pret_coef.cat","TN_removal_gNm2yr.cat","lake_elevation_m","tmean","tmedian","prec_mean","prec_median","total_precip_mm","mean_annual_temp_k","seasonal_km2","permanent_km2","total_km2","categorical_ts","Pour_long","Pour_lat","lakes1ha_all_pct","lakes1ha_all_ha","lakes1ha_all_n","lakes1ha_all_nperha","lakes1ha_isolated_pct","lakes1ha_isolated_ha","lakes1ha_isolated_n","lakes1ha_isolated_nperha","lakes1ha_headwater_pct","lakes1ha_headwater_ha","lakes1ha_headwater_n","lakes1ha_headwater_nperha","lakes1ha_drainage_pct","lakes1ha_drainage_ha","lakes1ha_drainage_n","lakes1ha_drainage_nperha","lakes1ha_drainagelk_pct","lakes1ha_drainagelk_ha","lakes1ha_drainagelk_n","lakes1ha_drainagelk_nperha","lakes1ha_isolatedperm_pct","lakes1ha_isolatedperm_ha","lakes1ha_isolatedperm_n","lakes1ha_isolatedperm_nperha","lakes1ha_headwaterperm_pct","lakes1ha_headwaterperm_ha","lakes1ha_headwaterperm_n","lakes1ha_headwaterperm_nperha","lakes1ha_drainageperm_pct","lakes1ha_drainageperm_ha","lakes1ha_drainageperm_n","lakes1ha_drainageperm_nperha","lakes1ha_drainagelkperm_pct","lakes1ha_drainagelkperm_ha","lakes1ha_drainagelkperm_n","lakes1ha_drainagelkperm_nperha","lakes1ha_terminal_pct","lakes1ha_terminal_ha","lakes1ha_terminal_n","lakes1ha_terminal_nperha","lakes1ha_terminallk_pct","lakes1ha_terminallk_ha","lakes1ha_terminallk_n","lakes1ha_terminallk_nperha","lakes1ha_terminalperm_pct","lakes1ha_terminalperm_ha","lakes1ha_terminalperm_n","lakes1ha_terminalperm_nperha","lakes1ha_terminallkperm_pct","lakes1ha_terminallkperm_ha","lakes1ha_terminallkperm_n","lakes1ha_terminallkperm_nperha","nlcd_openwater11_pct","nlcd_icesnow12_pct","nlcd_devopen21_pct","nlcd_devlow22_pct","nlcd_devmed23_pct","nlcd_devhi24_pct","nlcd_barren31_pct","nlcd_fordec41_pct","nlcd_forcon42_pct","nlcd_formix43_pct","nlcd_shrub52_pct","nlcd_grass71_pct","nlcd_past81_pct","nlcd_cultcrop82_pct","nlcd_wetwood90_pct","nlcd_wetemerg95_pct","soil_clay_pct","soil_coarse_pct","soil_depthtobedrock_cm","soil_orgcarbon_gperkg","soil_sand_pct","soil_silt_pct","glaciatedlatewisc_pct","elevation_mean_m","elevation_min_m","elevation_max_m","elevation_sd_m","tri_m","topographicwetness","landform_flatplain_pct","landform_smoothplain_pct","landform_escarpment_pct","landform_lowhills_pct","landform_hills_pct","landform_lowmountains_pct","landform_drainagechannel_pct","landform_irregularplain_pct","landform_breaksfoothills_pct","landform_highmountainscanyons_pct","dams_n","dams_npersqkm","roads_mperha","canals_mperha","npdes_cafo_n","npdes_cafo_npersqkm","npdes_majordischarge_n","npdes_majordischarge_npersqkm","npdes_potw_n","npdes_potw_npersqkm","npdes_stormwaterindustrial_n","npdes_stormwaterindustrial_npersqkm","npdes_stormwatermunicipal_n","npdes_stormwatermunicipal_npersqkm","sems_superfundnpl_n","sems_superfundnpl_npersqkm","mines_heavymetal_n","mines_heavymetal_npersqkm","mines_iron_n","mines_iron_npersqkm","mines_peat_n","mines_peat_npersqkm","mines_rareelements_n","mines_rareelements_npersqkm","mines_rockmisc_n","mines_rockmisc_npersqkm","mines_stonegravelclay_n","mines_stonegravelclay_npersqkm","mines_sulfur_n","mines_sulfur_npersqkm","agency_designation_pct","agency_district_pct","agency_federal_pct","agency_joint_pct","agency_local_pct","agency_ngo_pct","agency_private_pct","agency_state_pct","agency_territorial_pct","agency_tribal_pct","agency_unknown_pct","gap_status1_pct","gap_status2_pct","gap_status3_pct","gap_status4_pct","iucn_naturereserve_pct","iucn_wilderness_pct","iucn_nationalpark_pct","iucn_naturalmonument_pct","iucn_habitatspeciesmgt_pct","iucn_other_pct","iucn_unassigned_pct","iucn_protectedlandsea_pct","iucn_protectedsustainable_pct","snowdur","snow_free_days","ann_max_swe","ws_drain_ratio","nws_drain_ratio"
"812",2007,"464344",1.030136986,19.85776098,498.1137872,66508.84444,6.94971694,-116.1142762,44.5675614,"Low","Expected",1472.69995117,5.66333333333333,4.845,54.7175,38.545,208911.865466608,279.848612907734,14.513871959431,81.9387487713245,96.4526207307555,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"813",2008,"464344",1.030136986,18.51711915,649.9260191,109906.6581,6.498396652,-116.1142762,44.5675614,"Low","Expected",1472.69995117,4.38166666666667,3.815,56.74,45.3,226830.080959544,278.448565865157,14.2350835539338,82.2019047422718,96.4369882962056,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"814",2009,"464344",1.030136986,18.7576727,572.3609976,86459.2221,6.57968255,-116.1142762,44.5675614,"Low","Expected",1472.69995117,4.5125,3.13,57.855,53.095,249802.394219372,278.517758969622,14.4330936841711,82.000511320694,96.4336050048651,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"815",2010,"464344",1.030136986,18.4708714,532.9497887,75563.19557,6.482753255,-116.1142762,44.5675614,"Low","Expected",1472.69995117,4.82666666666667,3.495,70.055,74.145,272830.235990038,278.651058060865,14.6209574102678,81.8392337363614,96.4601911466292,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"816",2011,"464344",1.030136986,17.81393375,744.4185886,142015.212,6.259983413,-116.1142762,44.5675614,"Low","Expected",1472.69995117,4.10916666666667,3.305,57.8241666666667,60.72,224126.167763385,278.34958725688,14.0870297186504,82.3050009638289,96.3920306824793,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"817",2012,"464344",1.030136986,19.06312065,653.3333381,110997.124,6.682701746,-116.1142762,44.5675614,"Low","Expected",1472.69995117,5.36666666666667,4.695,78.0691666666667,80.325,293799.503379313,279.855178992757,14.0321113204418,81.533724204396,95.5658355248378,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"818",2013,"464344",1.030136986,19.29305886,551.2627036,80540.33037,6.760111789,-116.1142762,44.5675614,"Low","Expected",1472.69995117,4.73083333333333,3.845,44.8266666666667,43.8,178107.007437972,279.187510602943,14.9820383581134,81.481333720598,96.4633720787114,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"819",2014,"464344",1.030136986,19.09747598,601.8194936,95052.86156,6.694275353,-116.1142762,44.5675614,"Low","Expected",1472.69995117,6.0475,5.795,67.4283333333333,57.57,297443.937252269,280.013975185914,14.7639340281693,81.6667224427806,96.4306564709499,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"820",2015,"464344",1.030136986,20.60377372,443.1073377,53324.38694,7.199132457,-116.1142762,44.5675614,"Low","Expected",1472.69995117,6.96833333333333,7.01,56.1841666666667,43.475,146133.681604124,283.110217480494,15.3869133887284,81.0488026325554,96.4357160212838,"oligo",-116.053057,44.523064,"37.1891574786","8372.846835471","9","0.0003997475","0","0","0","0","0.0382442263","8.6103873069","3","0.0001332492","0.0510187768","11.4864770558","5","0.0002220819","37.0998944968","8352.7499759252","1","4.44164e-05","0.0311804859","7.020041604","3","0.0001332492","0.0382442263","8.6103873069","3","0.0001332492","0.0198382913","4.4664355473","2","8.88328e-05","37.0998944968","8352.7499759252","1","4.44164e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33.289227522,0,1.088520763,0.2950159101,0.0175890244,0,0.0007995011,0.154703465,35.1068932986,0.0031980044,18.0303490622,3.8152193032,0.3090071795,0.0315802939,7.0080269912,0.6847727018,"12.747266264","16.5721841597","2016.11605661","200.377686072","48.5041882434","38.7677154701","0","1623.04114117","1472.40161133","2483.84936523","235.267731644","3.095892148","14.2490097981","40.1929196182","5.0096739634","1.1692703753","0","1.4954668287","32.588464798","3.6317337981","8.5058923232","6.4227921777","0.9837861175",0,0,20.9716906,0.8476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597007,0,53.3537599,0,0,0,0,3.0709194,0,0,0,0,0,57.3843799,0,0,0,0,0,0,57.3843799,0,0,0,146.384613037109,11.307692527771,0.180251404643059,8.80818101448135,14.3117347789115
"821",2001,"467587",0.080273971,8.923272993,60.28478193,1233.801669,4.626706138,-122.1345013,45.4501448,"Low","Low",319.899993897,9.81583333333333,8.765,160.725833333333,148.865,9386.9070178462,281.753964897512,0.116525922293629,1.11675740619998,1.23328332849361,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"822",2002,"467587",0.080273971,10.04363979,106.2767715,3598.805116,5.243521269,-122.1345013,45.4501448,"Low","Low",319.899993897,9.90333333333333,9.13,142.505833333333,111.995,9029.828353822,281.962309510226,0.089221868995098,1.14279860164939,1.23202047064449,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"823",2003,"467587",0.080273971,10.38529706,78.24141406,2018.530245,5.429664421,-122.1345013,45.4501448,"Low","Low",319.899993897,10.6458333333333,9.39,182.984166666667,181.32,11213.4441750919,282.668176158846,0.159127004796885,1.0703680686308,1.22949507342768,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"824",2004,"467587",0.080273971,10.58368467,94.04970666,2857.16432,5.537360311,-122.1345013,45.4501448,"Low","Low",319.899993897,10.7416666666667,10.675,159.638333333333,149.66,9355.04462028952,282.76879729434,0.105790271109547,1.12623023817019,1.23202050927974,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"825",2005,"467587",0.080273971,9.689187545,66.26777747,1475.153078,5.049473618,-122.1345013,45.4501448,"Low","Low",319.899993897,10.1091666666667,9.76,160.018333333333,166.57,9961.0923962163,282.062958538471,0.105504457972867,1.12399039511791,1.22949485309078,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
"826",2006,"467587",0.080273971,11.19522043,108.1844038,3721.744158,5.86761211,-122.1345013,45.4501448,"Low","Low",319.899993897,10.1941666666667,9.54,196.585,138.44,12363.1988080193,282.195460992527,0.118132292384488,1.11451955509105,1.23265184747554,"oligo",-122.147373,45.447907,"3.0151373239","183.6924106181","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","3.015137312","183.6924098947","2","0.0003282811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2.8651220521,0,0.9530705124,0.0162539157,0,0,0.0620604055,1.2116555352,77.7661209291,7.9703292157,5.419942077,1.0254743188,2.2533837697,0,0.0103434009,0.0162539157,"18.9821428571","16.7331861618","2012.03477682","319.628039192","41.3489929842","39.6631486634","0","410.535328059","73.7443389893","807.810119629","151.564128751","4.9155832423","10.6101859969","0","0","5.4967787694","0","1.9135291684","49.7694899226","13.744902181","10.4453572906","18.629942668","0",2,0.0328281,20.8076771,0.279035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688911,1.4210927,50.4214786,0,5.8325664,0,1.0570874,0,0,0,0.8685237,0,0.649435,53.1876384,5.8325664,0,0,0,0,0,53.1876384,5.8325664,0.649435,0,69.0769195556641,32,0.0590324215590954,37.6777124945768,143.377177276442
