lagoslakeid,lake_lon_decdeg,lake_lat_decdeg,Pour_long,Pour_lat,lakes1ha_all_nperha,lakes1ha_drainage_nperha,lakes1ha_drainagelk_nperha,lakes1ha_headwater_nperha,lakes1ha_isolated_nperha,lakes1ha_terminal_nperha,lakes1ha_terminallk_nperha,nlcd_openwater11_pct,nlcd_icesnow12_pct,nlcd_devopen21_pct,nlcd_devlow22_pct,nlcd_devmed23_pct,nlcd_devhi24_pct,nlcd_barren31_pct,nlcd_fordec41_pct,nlcd_forcon42_pct,nlcd_formix43_pct,nlcd_shrub52_pct,nlcd_grass71_pct,nlcd_past81_pct,nlcd_cultcrop82_pct,nlcd_wetwood90_pct,nlcd_wetemerg95_pct,glaciatedlatewisc_pct,elevation_mean_m,elevation_min_m,elevation_max_m,elevation_sd_m,tri_m,topographicwetness,dams_n,dams_npersqkm,roads_mperha,canals_mperha,snowdur,snow_free_days,ann_max_swe,ws_drain_ratio,nws_drain_ratio,nlcd_developed,TS,IS,Pret_coef_log,lake_elevation_m,tmean,prec_total,lake_maxdepth_m,lake_waterarea_ha,Tyear_mean
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,2,0.745260379,3.04910712,319.8999939,9.215,83.34,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.542790907,3.007753231,319.8999939,9.8,155.29,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,2,0.478360352,3.086447681,319.8999939,10.38916667,273.88,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,2,0.737915708,3.084214408,319.8999939,9.435,125.99,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,2,0.582977074,3.05337657,319.8999939,10.57833333,266.66,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.680596631,3.03373698,319.8999939,10.31083333,155.54,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.476730276,3.024311067,319.8999939,11.14,175.55,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.770926125,3.03026447,319.8999939,11.98333333,195.33,8.2,2711.085951,1315
462322,-119.2875702,46.90986986,-119.289903,46.9096,0.005018495,0.002044572,0.002137507,0.000557611,0.000278805,0,0,1.523229246,0,0.380807312,0.076161462,0,0,0,0,0,0,63.4424981,28.75095202,0,0,3.65575019,2.094440213,0,260.0549666,237.7259714,286.2102564,10.60238395,3.3559886,10.92693989,1,0.4227088,1.4916991,0,37.23077011,5.416666508,0.013998203,13.43875403,276.9137247,0.456968774,1,0.638098543,2.627196704,244.3000031,10.75,172.92,16,2711.085951,1697
462322,-119.2875702,46.90986986,-119.289903,46.9096,0.005018495,0.002044572,0.002137507,0.000557611,0.000278805,0,0,1.523229246,0,0.380807312,0.076161462,0,0,0,0,0,0,63.4424981,28.75095202,0,0,3.65575019,2.094440213,0,260.0549666,237.7259714,286.2102564,10.60238395,3.3559886,10.92693989,1,0.4227088,1.4916991,0,37.23077011,5.416666508,0.013998203,13.43875403,276.9137247,0.456968774,2,0.746557311,2.454147212,244.3000031,10.78833333,131.68,16,2711.085951,1697
462322,-119.2875702,46.90986986,-119.289903,46.9096,0.005018495,0.002044572,0.002137507,0.000557611,0.000278805,0,0,1.523229246,0,0.380807312,0.076161462,0,0,0,0,0,0,63.4424981,28.75095202,0,0,3.65575019,2.094440213,0,260.0549666,237.7259714,286.2102564,10.60238395,3.3559886,10.92693989,1,0.4227088,1.4916991,0,37.23077011,5.416666508,0.013998203,13.43875403,276.9137247,0.456968774,2,0.977244221,2.384122513,244.3000031,11.63416667,167.43,16,2711.085951,1697
462322,-119.2875702,46.90986986,-119.289903,46.9096,0.005018495,0.002044572,0.002137507,0.000557611,0.000278805,0,0,1.523229246,0,0.380807312,0.076161462,0,0,0,0,0,0,63.4424981,28.75095202,0,0,3.65575019,2.094440213,0,260.0549666,237.7259714,286.2102564,10.60238395,3.3559886,10.92693989,1,0.4227088,1.4916991,0,37.23077011,5.416666508,0.013998203,13.43875403,276.9137247,0.456968774,2,0.508265225,2.326013939,244.3000031,11.33166667,162.73,16,2711.085951,1697
462322,-119.2875702,46.90986986,-119.289903,46.9096,0.005018495,0.002044572,0.002137507,0.000557611,0.000278805,0,0,1.523229246,0,0.380807312,0.076161462,0,0,0,0,0,0,63.4424981,28.75095202,0,0,3.65575019,2.094440213,0,260.0549666,237.7259714,286.2102564,10.60238395,3.3559886,10.92693989,1,0.4227088,1.4916991,0,37.23077011,5.416666508,0.013998203,13.43875403,276.9137247,0.456968774,1,0.713514059,2.277511288,244.3000031,10.73583333,198.09,16,2711.085951,1697
462322,-119.2875702,46.90986986,-119.289903,46.9096,0.005018495,0.002044572,0.002137507,0.000557611,0.000278805,0,0,1.523229246,0,0.380807312,0.076161462,0,0,0,0,0,0,63.4424981,28.75095202,0,0,3.65575019,2.094440213,0,260.0549666,237.7259714,286.2102564,10.60238395,3.3559886,10.92693989,1,0.4227088,1.4916991,0,37.23077011,5.416666508,0.013998203,13.43875403,276.9137247,0.456968774,2,0.489118801,2.185669284,244.3000031,10.62416667,140.15,16,2711.085951,1697
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,1,0.555980169,3.386780052,1279.699951,8.754166667,193.64,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,1,0.561700096,3.399866953,1279.699951,7.966666667,139.6,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,1,0.682298094,3.388418482,1279.699951,9.723333333,194.48,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.333465966,3.374225138,1279.699951,8.451666667,251.32,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,1,0.697296581,3.407746514,1279.699951,8.1675,377.3,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.554467993,3.294081773,1279.699951,8.9525,309.05,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.494071146,3.369345693,1279.699951,9.245833333,202.4,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.646706919,3.390121499,1279.699951,8.013333333,180.53,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.497855151,3.291389924,1279.699951,7.984166667,266.53,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.592015041,3.385763478,1279.699951,8.408333333,316.47,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.656358717,3.253871788,1279.699951,7.956666667,232.83,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.610262676,3.382114985,1279.699951,9.9675,261.92,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,2,0.460319654,3.370035601,1279.699951,8.694166667,144.74,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,1,0.519187726,3.357499731,1279.699951,9.848333333,327.64,15,4768.376617,1096
463477,-113.2178667,42.62895427,-113.484084,42.667609,0.000536797,0,0.000107359,0,0.000429438,0,0,2.555686473,0,2.001627111,1.272232509,0.161308422,0.004208046,0.026650957,0,0,0,55.91651237,24.55394715,0.056107277,11.15552937,1.478426752,0.880884251,0,1291.320174,1262.366135,1375.109587,14.54431236,1.409263701,12.36393441,1,0.0155849,24.4935981,1.0176706,59.30769348,15.61538506,0.023274362,84.69553319,825.2322156,21.56623464,1,0.708609152,3.359676024,1279.699951,10.07666667,276.45,15,4768.376617,1096
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.558958772,1.92621055,1472.699951,4.779166667,641.55,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.699576256,1.904476234,1472.699951,4.29,575.82,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.691471386,1.882226257,1472.699951,5.701666667,763.43,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.515664794,1.91791422,1472.699951,5.429166667,712,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.683201083,1.917763371,1472.699951,4.841666667,790.17,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.71623163,1.884586535,1472.699951,5.25,888.43,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.641903108,1.938700931,1472.699951,5.663333333,656.61,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.595582188,1.871555477,1472.699951,4.381666667,680.88,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.463155014,1.883986499,1472.699951,4.5125,694.26,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.507315681,1.869145305,1472.699951,4.826666667,840.66,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.474429184,1.834177535,1472.699951,4.109166667,693.89,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.655412401,1.899522359,1472.699951,5.366666667,936.83,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.452173805,1.911039427,1472.699951,4.730833333,537.92,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.574058053,1.901252736,1472.699951,6.0475,809.14,6.21792,10134.7043,951
464344,-116.1142762,44.5675614,-116.053057,44.523064,0.000399748,0.000222082,4.44164e-05,0.000133249,0,0,0,0.143284768,0,4.985174992,1.827235455,0.103562258,0.002837322,0,0.320617401,26.2253685,0.004255983,30.06000936,11.43866419,0.780263587,0.093631631,22.51415114,1.472570188,0,1483.679721,1447.438469,1682.622134,19.24833098,1.346110394,12.98566746,0,0,46.0461907,0.368356,146.384613,11.30769253,0.180251405,8.808181014,14.31173478,29.00452553,1,0.55102515,1.973960527,1472.699951,6.968333333,674.21,6.21792,10134.7043,951
467587,-122.1345013,45.4501448,-122.147373,45.447907,0.000328281,0,0.000328281,0,0,0,0,2.187324734,0,0,0,0,0,0.271078706,1.869508319,83.39876612,10.42250888,1.532996822,0.299121331,0,0,0,0,0,316.8133474,203.3826509,482.3781992,41.54001211,5.879153215,10.5458585,2,0.2075421,21.8329747,0,69.07691956,32,0.059032422,37.67771249,143.3771773,0,1,0.517818473,1.531845198,319.8999939,9.815833333,1928.71,16,2711.085951,1214
467587,-122.1345013,45.4501448,-122.147373,45.447907,0.000328281,0,0.000328281,0,0,0,0,2.187324734,0,0,0,0,0,0.271078706,1.869508319,83.39876612,10.42250888,1.532996822,0.299121331,0,0,0,0,0,316.8133474,203.3826509,482.3781992,41.54001211,5.879153215,10.5458585,2,0.2075421,21.8329747,0,69.07691956,32,0.059032422,37.67771249,143.3771773,0,1,0.664511784,1.656993271,319.8999939,9.903333333,1710.07,16,2711.085951,1214
467587,-122.1345013,45.4501448,-122.147373,45.447907,0.000328281,0,0.000328281,0,0,0,0,2.187324734,0,0,0,0,0,0.271078706,1.869508319,83.39876612,10.42250888,1.532996822,0.299121331,0,0,0,0,0,316.8133474,203.3826509,482.3781992,41.54001211,5.879153215,10.5458585,2,0.2075421,21.8329747,0,69.07691956,32,0.059032422,37.67771249,143.3771773,0,1,0.639367705,1.691877331,319.8999939,10.64583333,2195.81,16,2711.085951,1214
467587,-122.1345013,45.4501448,-122.147373,45.447907,0.000328281,0,0.000328281,0,0,0,0,2.187324734,0,0,0,0,0,0.271078706,1.869508319,83.39876612,10.42250888,1.532996822,0.299121331,0,0,0,0,0,316.8133474,203.3826509,482.3781992,41.54001211,5.879153215,10.5458585,2,0.2075421,21.8329747,0,69.07691956,32,0.059032422,37.67771249,143.3771773,0,1,0.414645605,1.711517909,319.8999939,10.74166667,1915.66,16,2711.085951,1214
467587,-122.1345013,45.4501448,-122.147373,45.447907,0.000328281,0,0.000328281,0,0,0,0,2.187324734,0,0,0,0,0,0.271078706,1.869508319,83.39876612,10.42250888,1.532996822,0.299121331,0,0,0,0,0,316.8133474,203.3826509,482.3781992,41.54001211,5.879153215,10.5458585,2,0.2075421,21.8329747,0,69.07691956,32,0.059032422,37.67771249,143.3771773,0,1,0.558790139,1.619284004,319.8999939,10.10916667,1920.22,16,2711.085951,1214
467587,-122.1345013,45.4501448,-122.147373,45.447907,0.000328281,0,0.000328281,0,0,0,0,2.187324734,0,0,0,0,0,0.271078706,1.869508319,83.39876612,10.42250888,1.532996822,0.299121331,0,0,0,0,0,316.8133474,203.3826509,482.3781992,41.54001211,5.879153215,10.5458585,2,0.2075421,21.8329747,0,69.07691956,32,0.059032422,37.67771249,143.3771773,0,1,0.714936711,1.769447756,319.8999939,10.19416667,2359.02,16,2711.085951,1214
